stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station,stop_code,platform_code
JRI,Juurikorpi,,60.604162,26.938127,,1,,,
JRI_0,Juurikorpi,,60.604162,26.938127,,0,JRI,,
KTI,Kesälahti,,61.887467,29.802865,,1,,,
KTI_0,Kesälahti,,61.887467,29.802865,,0,KTI,,
KTI_1,Kesälahti,,61.88712810976977,29.80263755500119,,0,KTI,,1
HNH,Hanhikoski,,66.695831,27.219836,,1,,,
HNH_0,Hanhikoski,,66.695831,27.219836,,0,HNH,,
KTN,Kaleton,,62.239687,24.791661,,1,,,
KTN_0,Kaleton,,62.239687,24.791661,,0,KTN,,
HNK,Hanko,,59.826865,22.968291,,1,,,
HNK_0,Hanko,,59.826865,22.968291,,0,HNK,,
HNK_2,Hanko,,59.827086573452966,22.96949023386475,,0,HNK,,2
RAS,Rasinsuo,,60.97619,27.892136,,1,,,
RAS_0,Rasinsuo,,60.97619,27.892136,,0,RAS,,
HNO,Heinoo,,61.394254,22.971145,,1,,,
HNO_0,Heinoo,,61.394254,22.971145,,0,HNO,,
HNN,Henna,,60.799132,25.494389,,1,,,
HNN_0,Henna,,60.799132,25.494389,,0,HNN,,
HNN_1,Henna,,60.8007395,25.4958175,,0,HNN,,1
HNN_4,Henna,,60.80067549999999,25.496069499999997,,0,HNN,,4
JRS,Jorvas,,60.137885,24.512776,,1,,,
JRS_0,Jorvas,,60.137885,24.512776,,0,JRS,,
JRS_1,Jorvas,,60.13674187843251,24.50996709286792,,0,JRS,,1
JRS_2,Jorvas,,60.13670256983851,24.51003526171628,,0,JRS,,2
LVT,Lievestuore,,62.259872,26.195893,,1,,,
LVT_0,Lievestuore,,62.259872,26.195893,,0,LVT,,
KTS,Kotkan satama,,60.466492,26.934952,,1,,,
KTS_0,Kotkan satama,,60.466492,26.934952,,0,KTS,,
KTS_1,Kotkan satama,,60.46836464412654,26.939429942933415,,0,KTS,,1
ÄS,Äetsä,,61.296677,22.706473,,1,,,
ÄS_0,Äetsä,,61.296677,22.706473,,0,ÄS,,
HNV,Heinävesi,,62.382542,28.643419,,1,,,
HNV_0,Heinävesi,,62.382542,28.643419,,0,HNV,,
HNV_1,Heinävesi,,62.382620358550135,28.644380010821404,,0,HNV,,1
KUA,Kilpua,,64.346567,24.961514,,1,,,
KUA_0,Kilpua,,64.346567,24.961514,,0,KUA,,
VJO,Vuojoki,,61.179379,21.709937,,1,,,
VJO_0,Vuojoki,,61.179379,21.709937,,0,VJO,,
VJR,Vahojärvi,,61.913026,23.232163,,1,,,
VJR_0,Vahojärvi,,61.913026,23.232163,,0,VJR,,
YLÖ,Ylöjärvi,,61.556526,23.58604,,1,,,
YLÖ_0,Ylöjärvi,,61.556526,23.58604,,0,YLÖ,,
JSK,Jämsänkoski,,61.89613,25.171247,,1,,,
JSK_0,Jämsänkoski,,61.89613,25.171247,,0,JSK,,
YPY,Ypykkävaara,,64.479932,29.474923,,1,,,
YPY_0,Ypykkävaara,,64.479932,29.474923,,0,YPY,,
KUO,Kuopio,,62.897218,27.679581,,1,,,
KUO_0,Kuopio,,62.897218,27.679581,,0,KUO,,
KUO_1,Kuopio,,62.897234721893305,27.680461527548648,,0,KUO,,1
KUO_2,Kuopio,,62.89735698245583,27.680457395365927,,0,KUO,,2
KUO_3,Kuopio,,62.89740567353605,27.68045584648813,,0,KUO,,3
MYS,Myllykangas,,65.535747,25.272566,,1,,,
MYS_0,Myllykangas,,65.535747,25.272566,,0,MYS,,
MYR,Myyrmäki,,60.261327,24.854751,,1,,,
MYR_0,Myyrmäki,,60.261327,24.854751,,0,MYR,,
MYR_1,Myyrmäki,,60.26121945768016,24.8547383634968,,0,MYR,,1
MYR_2,Myyrmäki,,60.26121594167405,24.85481476483032,,0,MYR,,2
MYT,Mynttilä,,61.487261,26.923895,,1,,,
MYT_0,Mynttilä,,61.487261,26.923895,,0,MYT,,
KUT,Kupittaa,,60.450274,22.297114,,1,,,
KUT_0,Kupittaa,,60.450274,22.297114,,0,KUT,,
KUT_1,Kupittaa,,60.450408714559316,22.296974739074308,,0,KUT,,1
KUT_2,Kupittaa,,60.45048993084115,22.297212141590737,,0,KUT,,2
KUV,Kullasvaara,,60.872249,26.809881,,1,,,
KUV_0,Kullasvaara,,60.872249,26.809881,,0,KUV,,
HOS,Kotka Hovinsaari,,60.483022,26.919254,,1,,,
HOS_0,Kotka Hovinsaari,,60.483022,26.919254,,0,HOS,,
VKH,Vasikkahaka,,60.146114,24.524784,,1,,,
VKH_0,Vasikkahaka,,60.146114,24.524784,,0,VKH,,
VKI,Venetmäki,,62.309222,26.752862,,1,,,
VKI_0,Venetmäki,,62.309222,26.752862,,0,VKI,,
UIM,Uimaharju,,62.912482,30.241497,,1,,,
UIM_0,Uimaharju,,62.912482,30.241497,,0,UIM,,
UIM_1,Uimaharju,,62.91220783505469,30.241128234722098,,0,UIM,,1
VKO,Vaajakoski,,62.247587,25.879324,,1,,,
VKO_0,Vaajakoski,,62.247587,25.879324,,0,VKO,,
KVH,Koivuhovi,,60.207144,24.701273,,1,,,
KVH_0,Koivuhovi,,60.207144,24.701273,,0,KVH,,
KVH_1,Koivuhovi,,60.207030623959525,24.70229079656676,,0,KVH,,1
KVH_2,Koivuhovi,,60.20698991761894,24.702288351041954,,0,KVH,,2
KVJ,Kivesjärvi,,64.468856,27.471464,,1,,,
KVJ_0,Kivesjärvi,,64.468856,27.471464,,0,KVJ,,
VKT,Vuokatti,,64.14752,28.273914,,1,,,
VKT_0,Vuokatti,,64.14752,28.273914,,0,VKT,,
VKS,Vantaankoski,,60.286119,24.847966,,1,,,
VKS_0,Vantaankoski,,60.286119,24.847966,,0,VKS,,
VKS_1,Vantaankoski,,60.28600589319867,24.847908638822865,,0,VKS,,1
VKS_2,Vantaankoski,,60.28606871069412,24.848161207215348,,0,VKS,,2
OLLI,Olli,,60.382804,25.374228,,1,,,
OLLI_0,Olli,,60.382804,25.374228,,0,OLLI,,
HPK,Haapamäki,,62.246476,24.455067,,1,,,
HPK_0,Haapamäki,,62.246476,24.455067,,0,HPK,,
HPK_4,Haapamäki,,62.245534812250646,24.455914432492495,,0,HPK,,4
HPK_5,Haapamäki,,62.24550540767263,24.455764984624867,,0,HPK,,5
HPJ,Haapajärvi,,63.754515,25.33434,,1,,,
HPJ_0,Haapajärvi,,63.754515,25.33434,,0,HPJ,,
HPJ_1,Haapajärvi,,63.754559,25.3341735,,0,HPJ,,1
HPL,Huopalahti,,60.21835,24.893523,,1,,,
HPL_0,Huopalahti,,60.21835,24.893523,,0,HPL,,
HPL_1,Huopalahti,,60.218932187167056,24.892347995871337,,0,HPL,,1
HPL_2,Huopalahti,,60.21881793771321,24.892193795931878,,0,HPL,,2
HPL_3,Huopalahti,,60.218593028354306,24.892697732546043,,0,HPL,,3
HPL_4,Huopalahti,,60.21869157445091,24.89201224163261,,0,HPL,,4
JTS,Joutseno,,61.120291,28.488252,,1,,,
JTS_0,Joutseno,,61.120291,28.488252,,0,JTS,,
JTS_1,Joutseno,,61.12069564884461,28.48976386104079,,0,JTS,,1
JTS_2,Joutseno,,61.120600154489125,28.489873459379872,,0,JTS,,2
HPS,Haapakoski,,62.452365,27.175449,,1,,,
HPS_0,Haapakoski,,62.452365,27.175449,,0,HPS,,
KVU,Koivu,,66.16981,25.206795,,1,,,
KVU_0,Koivu,,66.16981,25.206795,,0,KVU,,
KVY,Koivukylä,,60.323284,25.059797,,1,,,
KVY_0,Koivukylä,,60.323284,25.059797,,0,KVY,,
KVY_3,Koivukylä,,60.32379995153553,25.060355398196002,,0,KVY,,3
KVY_4,Koivukylä,,60.3237185483963,25.06061880165867,,0,KVY,,4
VLH,Villähde,,60.946379,25.833724,,1,,,
VLH_0,Villähde,,60.946379,25.833724,,0,VLH,,
VLH_1,Villähde,,60.946625056965104,25.825569488944236,,0,VLH,,1
VLH_2,Villähde,,60.94658154931734,25.825568988949186,,0,VLH,,2
VLP,Vilppula,,62.025888,24.506956,,1,,,
VLP_0,Vilppula,,62.025888,24.506956,,0,VLP,,
VLP_2,Vilppula,,62.026562005777826,24.506753023911813,,0,VLP,,2
JUT,Jutila,,60.837131,25.123661,,1,,,
JUT_0,Jutila,,60.837131,25.123661,,0,JUT,,
VMA,Vammala,,61.349519,22.887664,,1,,,
VMA_0,Vammala,,61.349519,22.887664,,0,VMA,,
VMA_1,Vammala,,61.34954763048408,22.888364011867395,,0,VMA,,1
VMA_2,Vammala,,61.34948934512419,22.888379022703347,,0,VMA,,2
VMA_3,Vammala,,61.349637228529794,22.88835000987866,,0,VMA,,3
REE,Retretti,,61.803308,29.294294,,1,,,
REE_0,Retretti,,61.803308,29.294294,,0,REE,,
REE_1,Retretti,,61.803224374362564,29.2946171372796,,0,REE,,1
ITA,Iittala,,61.090616,24.140789,,1,,,
ITA_0,Iittala,,61.090616,24.140789,,0,ITA,,
ITA_1,Iittala,,61.09061803203165,24.140796036666785,,0,ITA,,1
ITA_2,Iittala,,61.09063711543511,24.14084250143466,,0,ITA,,2
VMO,Valimo,,60.222028,24.87583,,1,,,
VMO_0,Valimo,,60.222028,24.87583,,0,VMO,,
VMO_3,Valimo,,60.22208823309295,24.875869602049537,,0,VMO,,3
VMO_4,Valimo,,60.22196613520103,24.87587626972432,,0,VMO,,4
ELA,Eskola,,63.914902,24.151369,,1,,,
ELA_0,Eskola,,63.914902,24.151369,,0,ELA,,
YST,Ylistaro,,62.917801,22.532729,,1,,,
YST_0,Ylistaro,,62.917801,22.532729,,0,YST,,
VMS,Virkamies,,60.310517,24.963318,,1,,,
VMS_0,Virkamies,,60.310517,24.963318,,0,VMS,,
HÖL,Höljäkkä,,63.454874,29.44413,,1,,,
HÖL_0,Höljäkkä,,63.454874,29.44413,,0,HÖL,,
HÖL_1,Höljäkkä,,63.454888999999994,29.444116500000003,,0,HÖL,,1
PAR,Parikkala,,61.55855,29.502884,,1,,,
PAR_0,Parikkala,,61.55855,29.502884,,0,PAR,,
PAR_1,Parikkala,,61.560109645993265,29.50182413436598,,0,PAR,,1
PAR_2,Parikkala,,61.559712525447246,29.50200376429507,,0,PAR,,2
PAR_3,Parikkala,,61.560139236177605,29.50197715708752,,0,PAR,,3
SGY,Skogby,,59.926668,23.312403,,1,,,
SGY_0,Skogby,,59.926668,23.312403,,0,SGY,,
SGY_1,Skogby,,59.926667397883925,23.312399352218645,,0,SGY,,1
PAU,Pasila autojuna-asema,,60.208303,24.933169,,1,,,
PAU_0,Pasila autojuna-asema,,60.208303,24.933169,,0,PAU,,
ITR,Iisalmen teollisuusraiteet,,63.545757,27.213924,,1,,,
ITR_0,Iisalmen teollisuusraiteet,,63.545757,27.213924,,0,ITR,,
JVS,Tampere Järvensivu,,61.491461,23.785189,,1,,,
JVS_0,Tampere Järvensivu,,61.491461,23.785189,,0,JVS,,
TJA,Tuomioja,,64.608277,25.027911,,1,,,
TJA_0,Tuomioja,,64.608277,25.027911,,0,TJA,,
KTÖ,Kivistö,,60.314607,24.846938,,1,,,
KTÖ_0,Kivistö,,60.314607,24.846938,,0,KTÖ,,
KTÖ_1,Kivistö,,60.31485030323453,24.847478270066603,,0,KTÖ,,1
KTÖ_2,Kivistö,,60.314663137178655,24.84747984701609,,0,KTÖ,,2
HRV,Harviala,,60.95365,24.57693,,1,,,
HRV_0,Harviala,,60.95365,24.57693,,0,HRV,,
VNJ,Viinijärvi,,62.641687,29.237166,,1,,,
VNJ_0,Viinijärvi,,62.641687,29.237166,,0,VNJ,,
VNJ_1,Viinijärvi,,62.64185113474335,29.23613266935885,,0,VNJ,,1
YTR,Ylitornio,,66.324438,23.682508,,1,,,
YTR_0,Ylitornio,,66.324438,23.682508,,0,YTR,,
YTR_1,Ylitornio,,66.32446564295466,23.682519097682277,,0,YTR,,1
HSI,Haksi,,60.408207,25.554663,,1,,,
HSI_0,Haksi,,60.408207,25.554663,,0,HSI,,
HSL,Hammaslahti,,62.430216,29.968366,,1,,,
HSL_0,Hammaslahti,,62.430216,29.968366,,0,HSL,,
KYN,Kylänlahti,,63.361403,29.75243,,1,,,
KYN_0,Kylänlahti,,63.361403,29.75243,,0,KYN,,
KYN_1,Kylänlahti,,63.36140149999999,29.752426,,0,KYN,,1
KYT,Kytömaa,,60.425639,25.110001,,1,,,
KYT_0,Kytömaa,,60.425639,25.110001,,0,KYT,,
TKL,Tikkurila,,60.292166,25.044055,,1,,,
TKL_0,Tikkurila,,60.292166,25.044055,,0,TKL,,
TKL_1,Tikkurila,,60.29401636335903,25.044816503474028,,0,TKL,,1
TKL_2,Tikkurila,,60.29326802917691,25.04455188503694,,0,TKL,,2
TKL_3,Tikkurila,,60.29341540003417,25.04486449385075,,0,TKL,,3
TKL_4,Tikkurila,,60.29316994286805,25.044846611222702,,0,TKL,,4
TKL_5,Tikkurila,,60.29325642412142,25.045114723207195,,0,TKL,,5
TKL_6,Tikkurila,,60.29345965049788,25.045298188965102,,0,TKL,,6
TKK,Tikkala,,62.364981,30.083633,,1,,,
TKK_0,Tikkala,,62.364981,30.083633,,0,TKK,,
SIJ,Siilinjärvi,,63.074953,27.666561,,1,,,
SIJ_0,Siilinjärvi,,63.074953,27.666561,,0,SIJ,,
SIJ_1,Siilinjärvi,,63.075628521888234,27.666379210525196,,0,SIJ,,1
SIJ_2,Siilinjärvi,,63.07561862536747,27.666512560095857,,0,SIJ,,2
SIM,Simo,,65.663135,25.060752,,1,,,
SIM_0,Simo,,65.663135,25.060752,,0,SIM,,
TKP,Tikkaperä,,64.771091,25.291811,,1,,,
TKP_0,Tikkaperä,,64.771091,25.291811,,0,TKP,,
SIP,Sipilä,,60.711122,25.420346,,1,,,
SIP_0,Sipilä,,60.711122,25.420346,,0,SIP,,
SIU,Siuro,,61.47445,23.33911,,1,,,
SIU_0,Siuro,,61.47445,23.33911,,0,SIU,,
TKU,Turku,,60.453985,22.252945,,1,,,
TKU_0,Turku,,60.453985,22.252945,,0,TKU,,
TKU_17,Turku,,60.456612500000006,22.2591115,,0,TKU,,17
TKU_7,Turku,,60.45480780807911,22.254660383714718,,0,TKU,,7
ENO,Eno,,62.806375,30.141691,,1,,,
ENO_0,Eno,,62.806375,30.141691,,0,ENO,,
ENO_1,Eno,,62.80638691832448,30.14150014253311,,0,ENO,,1
RHA,Ruha,,62.887473,22.978534,,1,,,
RHA_0,Ruha,,62.887473,22.978534,,0,RHA,,
HNKT,Hanko tavara,,59.828617,22.981473,,1,,,
HNKT_0,Hanko tavara,,59.828617,22.981473,,0,HNKT,,
ÄHT,Ähtäri,,62.553265,24.064036,,1,,,
ÄHT_0,Ähtäri,,62.553265,24.064036,,0,ÄHT,,
ÄHT_1,Ähtäri,,62.55381720813011,24.06285825542918,,0,ÄHT,,1
ÄHT_2,Ähtäri,,62.553555,24.063285999999998,,0,ÄHT,,2
RHL,Rauhalahti,,62.239957,25.801006,,1,,,
RHL_0,Rauhalahti,,62.239957,25.801006,,0,RHL,,
TLV,Talvivaara,,63.979256,27.995425,,1,,,
TLV_0,Talvivaara,,63.979256,27.995425,,0,TLV,,
LYÖ,Larvakytö,,62.680182,22.935915,,1,,,
LYÖ_0,Larvakytö,,62.680182,22.935915,,0,LYÖ,,
KUOT,Kuopio tavara,,62.897796,27.697282,,1,,,
KUOT_0,Kuopio tavara,,62.897796,27.697282,,0,KUOT,,
DMV,Dynamiittivaihde,,59.866408,23.084138,,1,,,
DMV_0,Dynamiittivaihde,,59.866408,23.084138,,0,DMV,,
UKÄ,Uusikylä,,60.927722,25.993966,,1,,,
UKÄ_0,Uusikylä,,60.927722,25.993966,,0,UKÄ,,
UKÄ_1,Uusikylä,,60.92766806394267,25.99441888855258,,0,UKÄ,,1
UKÄ_3,Uusikylä,,60.92781184830261,25.993544835809097,,0,UKÄ,,3
SKI,Syrjämäki,,62.756156,22.912391,,1,,,
SKI_0,Syrjämäki,,62.756156,22.912391,,0,SKI,,
HVA,Harjavalta,,61.309689,22.133261,,1,,,
HVA_0,Harjavalta,,61.309689,22.133261,,0,HVA,,
HVA_1,Harjavalta,,61.31064388531708,22.13100916021946,,0,HVA,,1
HVA_2,Harjavalta,,61.31058128549737,22.130891410398775,,0,HVA,,2
PEL,Pello,,66.78466,23.993374,,1,,,
PEL_0,Pello,,66.78466,23.993374,,0,PEL,,
PEL_1,Pello,,66.78549349638703,23.99385065360332,,0,PEL,,1
NAL,Nakkila,,61.387035,21.969594,,1,,,
NAL_0,Nakkila,,61.387035,21.969594,,0,NAL,,
RIO,Raunio,,63.171521,22.955164,,1,,,
RIO_0,Raunio,,63.171521,22.955164,,0,RIO,,
TMS,Tammisaari,,59.979553,23.443501,,1,,,
TMS_0,Tammisaari,,59.979553,23.443501,,0,TMS,,
TMS_1,Tammisaari,,59.979572894967426,23.443251469988642,,0,TMS,,1
HVK,Havukoski,,60.308402,25.051833,,1,,,
HVK_0,Havukoski,,60.308402,25.051833,,0,HVK,,
HD,Haukipudas,,65.195636,25.407075,,1,,,
HD_0,Haukipudas,,65.195636,25.407075,,0,HD,,
SKV,Sukeva,,63.864618,27.422313,,1,,,
SKV_0,Sukeva,,63.864618,27.422313,,0,SKV,,
SKV_1,Sukeva,,63.864706361334676,27.422388157017437,,0,SKV,,1
HH,Hinthaara,,60.399764,25.477951,,1,,,
HH_0,Hinthaara,,60.399764,25.477951,,0,HH,,
HVN,Hirvineva,,64.733984,25.227499,,1,,,
HVN_0,Hirvineva,,64.733984,25.227499,,0,HVN,,
HJ,Harju,,60.940616,26.677153,,1,,,
HJ_0,Harju,,60.940616,26.677153,,0,HJ,,
HK,Hikiä,,60.752588,24.919201,,1,,,
HK_0,Hikiä,,60.752588,24.919201,,0,HK,,
HK_1,Hikiä,,60.753764395872665,24.923215387508087,,0,HK,,1
HK_2,Hikiä,,60.753731825504936,24.923256907369655,,0,HK,,2
HL,Hämeenlinna,,61.002368,24.478851,,1,,,
HL_0,Hämeenlinna,,61.002368,24.478851,,0,HL,,
HL_1,Hämeenlinna,,61.00242391181071,24.478491061777227,,0,HL,,1
HL_2,Hämeenlinna,,61.00200281836885,24.47954694525992,,0,HL,,2
HL_3,Hämeenlinna,,61.00212091933479,24.47971082861529,,0,HL,,3
HVS,Haviseva,,61.550664,24.087374,,1,,,
HVS_0,Haviseva,,61.550664,24.087374,,0,HVS,,
VRA,Vaarala,,66.518098,25.8801,,1,,,
VRA_0,Vaarala,,66.518098,25.8801,,0,VRA,,
HM,Härmä,,63.234321,22.876631,,1,,,
HM_0,Härmä,,63.234321,22.876631,,0,HM,,
EPO,Espoo,,60.205067,24.655992,,1,,,
EPO_0,Espoo,,60.205067,24.655992,,0,EPO,,
EPO_1,Espoo,,60.205344001865505,24.65739208213678,,0,EPO,,1
EPO_2,Espoo,,60.205308873957904,24.65744000935604,,0,EPO,,2
EPO_3,Espoo,,60.20514002497085,24.657197600947512,,0,EPO,,3
TNA,Tapanila,,60.2639,25.030033,,1,,,
TNA_0,Tapanila,,60.2639,25.030033,,0,TNA,,
TNA_3,Tapanila,,60.26328820450973,25.02931918744571,,0,TNA,,3
TNA_4,Tapanila,,60.26321919540565,25.0295860139882,,0,TNA,,4
AHO,Ahonpää,,64.537118,25.006783,,1,,,
AHO_0,Ahonpää,,64.537118,25.006783,,0,AHO,,
HP,Humppila,,60.919507,23.362536,,1,,,
HP_0,Humppila,,60.919507,23.362536,,0,HP,,
HP_1,Humppila,,60.91949941821996,23.361296957787015,,0,HP,,1
HP_2,Humppila,,60.91946223225004,23.362993519294175,,0,HP,,2
HP_3,Humppila,,60.91937169627415,23.362997041745523,,0,HP,,3
HR,Herrala,,60.896944,25.475624,,1,,,
HR_0,Herrala,,60.896944,25.475624,,0,HR,,
HR_1,Herrala,,60.89626904914306,25.473869105342157,,0,HR,,1
HR_2,Herrala,,60.89614299338573,25.47369800274316,,0,HR,,2
EPZ,Eläinpuisto-Zoo,,62.540677,24.191479,,1,,,
EPZ_0,Eläinpuisto-Zoo,,62.540677,24.191479,,0,EPZ,,
EPZ_1,Eläinpuisto-Zoo,,62.540676000000005,24.191522499999998,,0,EPZ,,1
AHV,Ahvenus,,61.291923,22.498185,,1,,,
AHV_0,Ahvenus,,61.291923,22.498185,,0,AHV,,
HY,Hyvinkää,,60.63126,24.857481,,1,,,
HY_0,Hyvinkää,,60.63126,24.857481,,0,HY,,
HY_1,Hyvinkää,,60.63165651760688,24.85713103464919,,0,HY,,1
HY_4,Hyvinkää,,60.63133284431686,24.857994402817912,,0,HY,,4
HY_5,Hyvinkää,,60.63151868810715,24.858081243889437,,0,HY,,5
SLN,Salminen,,62.676239,27.286121,,1,,,
SLN_0,Salminen,,62.676239,27.286121,,0,SLN,,
MÄK,Mäkkylä,,60.22131,24.842976,,1,,,
MÄK_0,Mäkkylä,,60.22131,24.842976,,0,MÄK,,
MÄK_3,Mäkkylä,,60.22117383356005,24.842771167105575,,0,MÄK,,3
MÄK_4,Mäkkylä,,60.22115558692241,24.843103340479555,,0,MÄK,,4
SLO,Salo,,60.384777,23.121448,,1,,,
SLO_0,Salo,,60.384777,23.121448,,0,SLO,,
SLO_1,Salo,,60.38582134182097,23.12007170096916,,0,SLO,,1
SLO_2,Salo,,60.385777158720224,23.11997801198731,,0,SLO,,2
SLO_3,Salo,,60.38569759298991,23.11977911558717,,0,SLO,,3
RJP,Rajaperkiö,,63.036254,23.013344,,1,,,
RJP_0,Rajaperkiö,,63.036254,23.013344,,0,RJP,,
RJR,Riijärvi,,63.465864,22.66527,,1,,,
RJR_0,Riijärvi,,63.465864,22.66527,,0,RJR,,
II,Ii,,65.318819,25.441902,,1,,,
II_0,Ii,,65.318819,25.441902,,0,II,,
IM,Immola,,61.246855,28.883766,,1,,,
IM_0,Immola,,61.246855,28.883766,,0,IM,,
IN,Inha,,62.550706,24.146053,,1,,,
IN_0,Inha,,62.550706,24.146053,,0,IN,,
AIN,Ainola,,60.456863,25.101494,,1,,,
AIN_0,Ainola,,60.456863,25.101494,,0,AIN,,
AIN_1,Ainola,,60.45686184982134,25.101514957578495,,0,AIN,,1
AIN_2,Ainola,,60.45686653254158,25.101591421547223,,0,AIN,,2
VSL,Vuonislahti,,63.152636,29.99331,,1,,,
VSL_0,Vuonislahti,,63.152636,29.99331,,0,VSL,,
VSL_1,Vuonislahti,,63.15247937110924,29.992995162784027,,0,VSL,,1
TOI,Toivala,,62.996029,27.723588,,1,,,
TOI_0,Toivala,,62.996029,27.723588,,0,TOI,,
TOL,Tolsa,,60.118558,24.472724,,1,,,
TOL_0,Tolsa,,60.118558,24.472724,,0,TOL,,
TOL_1,Tolsa,,60.11856593489805,24.472699278316462,,0,TOL,,1
TOL_2,Tolsa,,60.11853133767406,24.47275622224223,,0,TOL,,2
RKI,Ruukki,,64.660373,25.0982,,1,,,
RKI_0,Ruukki,,64.660373,25.0982,,0,RKI,,
RKI_1,Ruukki,,64.66006933002038,25.097513358503704,,0,RKI,,1
RKL,Rekola,,60.332871,25.068666,,1,,,
RKL_0,Rekola,,60.332871,25.068666,,0,RKL,,
RKL_3,Rekola,,60.33247780841213,25.0682810087038,,0,RKL,,3
RKL_4,Rekola,,60.33241823786162,25.068542347126836,,0,RKL,,4
TOM,Tommola,,60.906703,25.492176,,1,,,
TOM_0,Tommola,,60.906703,25.492176,,0,TOM,,
MAS,Masala,,60.158661,24.539106,,1,,,
MAS_0,Masala,,60.158661,24.539106,,0,MAS,,
MAS_1,Masala,,60.15868011368406,24.53910390790746,,0,MAS,,1
MAS_2,Masala,,60.158665555440116,24.53918353343906,,0,MAS,,2
JJ,Juupajoki,,61.796788,24.365046,,1,,,
JJ_0,Juupajoki,,61.796788,24.365046,,0,JJ,,
JJ_1,Juupajoki,,61.79677400241725,24.365030880637025,,0,JJ,,1
MAT,Mattila,,61.261133,23.758953,,1,,,
MAT_0,Mattila,,61.261133,23.758953,,0,MAT,,
JK,Jokela,,60.552798,24.970682,,1,,,
JK_0,Jokela,,60.552798,24.970682,,0,JK,,
JK_1,Jokela,,60.55280062499342,24.97070006210839,,0,JK,,1
JK_2,Jokela,,60.55199383741431,24.97250213154986,,0,JK,,2
JK_3,Jokela,,60.55210075918731,24.972684160932143,,0,JK,,3
JP,Järvenpää,,60.473684,25.090796,,1,,,
JP_0,Järvenpää,,60.473684,25.090796,,0,JP,,
JP_1,Järvenpää,,60.47377012405928,25.090476467831675,,0,JP,,1
JP_4,Järvenpää,,60.47403102824915,25.090544550663076,,0,JP,,4
RLA,Seinäjoki Rahkola,,62.765005,22.91748,,1,,,
RLA_0,Seinäjoki Rahkola,,62.765005,22.91748,,0,RLA,,
TPE,Tampere,,61.498236,23.773454,,1,,,
TPE_0,Tampere,,61.498236,23.773454,,0,TPE,,
TPE_1,Tampere,,61.498627557294995,23.77345280873916,,0,TPE,,1
TPE_2,Tampere,,61.49862954691953,23.773534608617357,,0,TPE,,2
TPE_3,Tampere,,61.49863305761404,23.77379114604048,,0,TPE,,3
TPE_4,Tampere,,61.49863393658645,23.77387660436006,,0,TPE,,4
TPE_5,Tampere,,61.49863259558707,23.77412973894349,,0,TPE,,5
ERV,Ervelä,,60.203374,23.22228,,1,,,
ERV_0,Ervelä,,60.203374,23.22228,,0,ERV,,
JR,Järvelä,,60.867325,25.274659,,1,,,
JR_0,Järvelä,,60.867325,25.274659,,0,JR,,
JR_1,Järvelä,,60.867360066063235,25.27458353382949,,0,JR,,1
JR_2,Järvelä,,60.867323989204955,25.274612457643702,,0,JR,,2
JR_3,Järvelä,,60.86723876849878,25.274692967818034,,0,JR,,3
VTI,Vihanti,,64.48451,24.993624,,1,,,
VTI_0,Vihanti,,64.48451,24.993624,,0,VTI,,
VTI_2,Vihanti,,64.48287542810797,24.99321128423176,,0,VTI,,2
SNJ,Suonenjoki,,62.623707,27.124495,,1,,,
SNJ_0,Suonenjoki,,62.623707,27.124495,,0,SNJ,,
SNJ_1,Suonenjoki,,62.62261905751778,27.124947445559027,,0,SNJ,,1
SNJ_3,Suonenjoki,,62.62281758998308,27.125120514362983,,0,SNJ,,3
JY,Jyväskylä,,62.241455,25.754984,,1,,,
JY_0,Jyväskylä,,62.241455,25.754984,,0,JY,,
JY_1,Jyväskylä,,62.24062749373518,25.75314302174292,,0,JY,,1
JY_2,Jyväskylä,,62.240541791469816,25.753123608081566,,0,JY,,2
JY_4,Jyväskylä,,62.241457435927245,25.755384278564268,,0,JY,,4
SNM,Suoniemi,,61.465246,23.210006,,1,,,
SNM_0,Suoniemi,,61.465246,23.210006,,0,SNM,,
VTR,Vanattara,,61.370713,23.759537,,1,,,
VTR_0,Vanattara,,61.370713,23.759537,,0,VTR,,
KA,Kausala,,60.885347,26.329366,,1,,,
KA_0,Kausala,,60.885347,26.329366,,0,KA,,
KA_1,Kausala,,60.885308983620114,26.330084565182187,,0,KA,,1
KA_2,Kausala,,60.88526879561158,26.330064608740784,,0,KA,,2
LÄP,Länkipohja,,61.740823,24.813105,,1,,,
LÄP_0,Länkipohja,,61.740823,24.813105,,0,LÄP,,
KE,Kerava,,60.404297,25.106028,,1,,,
KE_0,Kerava,,60.404297,25.106028,,0,KE,,
KE_1,Kerava,,60.40528478869264,25.10628767509577,,0,KE,,1
KE_4,Kerava,,60.40449581527392,25.106289382288065,,0,KE,,4
KE_5,Kerava,,60.40453748612982,25.106587654927335,,0,KE,,5
KE_6,Kerava,,60.4049320733149,25.106814979117704,,0,KE,,6
HYR,Hyrkäs,,64.788806,26.22007,,1,,,
HYR_0,Hyrkäs,,64.788806,26.22007,,0,HYR,,
KN,Kiukainen,,61.209665,22.089236,,1,,,
KN_0,Kiukainen,,61.209665,22.089236,,0,KN,,
SOA,Soinlahti,,63.634206,27.204458,,1,,,
SOA_0,Soinlahti,,63.634206,27.204458,,0,SOA,,
